MARITAL_STATUS,STATE,CREDIT_BALANCE,CUSTOMER_TENURE,MORTGAGE_AMOUNT,BANK_FUNDS,NUM_DEPENDENTS,HAS_CHILDREN,INCOME,GENDER,PROFESSION,CREDIT_CARD_LIMITS,REGION,HOME_OWNERSHIP,NUM_ONLINE_TRANS,BUY_INSURANCE,MONTHLY_CHECKS,NUM_TRANS_KIOSK,AGE,MONEY_MONTLY_OVERDRAWN,TOTAL_AUTOM_PAYMENTS,NUM_TRANS_TELLER,CHECKING_BALANCE,NUM_TRANS_ATM,LTV_BIN,NUM_MORTGAGES,CAR_OWNERSHIP
OTHER,Utah,0,1,20000,7000,1,0,78390,F,Creative Media,4000,Southwest,1,2000,No,1,5,74,53.05,205,4,25,2,VERY HIGH,1,1
MARRIED,Utah,0,1,5700,0,1,0,87418,M,Healthcare,4000,Southwest,1,5700,No,0,5,45,53.06,0,0,25,0,VERY HIGH,1,1
MARRIED,Minnesota,0,1,1500,1500,1,0,66632,F,Healthcare,900,West,1,300,No,11,0,34,53.57,837,2,39,4,HIGH,1,1
MARRIED,California,0,1,7000,20800,1,1,46462,F,IT,5000,West,1,4900,Yes,15,2,31,56.3,2025,1,36,6,MEDIUM,1,1
DIVORCED,California,0,2,2500,2150,2,1,71077,M,Creative Media,1000,West,1,700,Yes,4,0,57,53.87,6012,1,5138,4,HIGH,1,1
DIVORCED,Nevada,4943,1,3500,5700,1,1,66298,M,Healthcare,2000,Southwest,2,1400,No,2,0,40,54.59,7576,4,85,5,VERY HIGH,2,1
DIVORCED,New York,0,4,3500,10525,1,1,80924,F,Undefined,2000,NorthEast,1,2275,No,4,0,43,53.84,3507,4,257,4,HIGH,1,1
SINGLE,New York,0,2,0,0,0,1,61220,M,Administrative and Clerical,900,NorthEast,0,0,No,3,0,45,53.12,618,1,88,2,MEDIUM,0,1
SINGLE,California,0,2,0,0,0,1,65134,M,Creative Media,900,West,0,0,No,4,0,78,53.08,514,0,25,1,MEDIUM,0,1
SINGLE,Utah,0,3,0,0,3,0,56892,M,Undefined,1500,Southwest,0,0,No,0,5,22,53.06,0,0,25,0,LOW,0,0
SINGLE,Utah,0,5,120,0,5,0,59108,F,IT,2500,Southwest,1,120,No,4,5,20,52.87,0,0,25,2,MEDIUM,1,1
SINGLE,New York,0,3,250,0,3,0,62843,M,Undefined,1000,NorthEast,1,250,No,0,4,22,53.06,0,0,25,0,HIGH,1,1
MARRIED,New York,0,3,700,650,3,0,66700,M,IT,1000,NorthEast,1,700,No,3,3,25,53.24,0,2,36,3,HIGH,1,1
MARRIED,Florida,0,5,1781,0,5,0,57330,F,Undefined,1000,South,1,1781,No,0,4,37,53.06,0,1,25,0,MEDIUM,1,1
MARRIED,New York,0,3,1188,1000,3,0,58609,M,Undefined,1000,NorthEast,1,1188,Yes,8,4,28,53.93,0,3,25,4,HIGH,1,1
DIVORCED,New York,0,1,2180,2700,1,1,71975,F,Undefined,1000,NorthEast,1,500,No,1,4,49,54.98,13756,1,3683,5,HIGH,1,1
MARRIED,New York,0,2,700,0,0,1,63769,M,Undefined,500,NorthEast,1,700,No,2,2,23,53.07,0,1,25,1,HIGH,1,1
WIDOWED,New York,0,4,6000,4700,3,1,59948,F,Undefined,800,NorthEast,1,1300,Yes,4,4,65,54.72,1958,1,427,5,HIGH,1,1
SINGLE,Michigan,0,3,0,250,3,0,63200,M,IT,1000,Midwest,0,0,No,1,1,23,53.86,237,2,25,4,LOW,0,1
MARRIED,Michigan,4887,1,930,750,1,1,65819,F,Public Safety,700,Midwest,1,930,No,14,1,44,53.12,5403,3,503,2,HIGH,1,1
SINGLE,Michigan,0,2,0,0,0,0,59327,M,Construction and Trades,700,Midwest,0,0,No,1,1,33,53.07,0,0,25,1,MEDIUM,0,0
DIVORCED,New York,0,3,3000,2650,3,1,58484,M,Public Safety,1000,NorthEast,1,450,Yes,2,9,23,54.91,1218,1,764,5,MEDIUM,1,1
SINGLE,California,473,3,250,550,3,0,60982,M,IT,1000,West,1,250,No,15,1,21,53.3,1660,2,128,3,HIGH,1,1
SINGLE,New York,0,3,0,500,3,0,71812,M,IT,1000,NorthEast,0,0,Yes,4,6,20,53.23,130,2,30,3,MEDIUM,0,1
DIVORCED,California,0,5,3000,0,5,0,67290,F,IT,1000,West,1,3000,No,1,1,43,53.05,0,1,25,2,HIGH,1,1
DIVORCED,Mississippi,0,2,2500,3500,1,1,64494,M,Customer Service,1000,South,1,2500,Yes,2,1,22,56.98,1156,1,25,6,HIGH,1,1
DIVORCED,Nevada,0,3,2000,0,3,0,62321,M,IT,1000,Southwest,1,2000,No,1,1,24,53.13,0,1,25,2,HIGH,1,1
MARRIED,New York,0,4,1500,300,6,1,63153,F,Undefined,1000,NorthEast,1,1500,No,6,1,50,53.09,168,2,149,1,MEDIUM,1,1
SINGLE,New York,0,5,0,600,5,1,59407,F,IT,1000,NorthEast,0,0,Yes,3,1,22,53.32,371,2,25,3,LOW,0,1
MARRIED,New York,0,1,8000,11500,1,1,72195,M,Undefined,4000,NorthEast,2,3300,Yes,5,2,0,53.13,1320,4,25,2,LOW,2,1
SINGLE,Utah,0,1,0,2854,1,1,64498,M,Customer Service,700,Southwest,0,454,No,1,1,55,53.2,515,1,25,3,MEDIUM,0,1
MARRIED,Michigan,0,3,700,251,3,0,63692,M,Undefined,1000,Midwest,1,700,No,9,1,25,53.11,561,2,548,2,HIGH,1,1
SINGLE,California,0,4,0,4700,2,1,60934,M,Undefined,800,West,0,1300,No,3,1,49,53.24,1285,2,25,3,LOW,0,1
SINGLE,California,0,3,0,700,3,0,61310,M,IT,1000,West,0,0,Yes,6,2,24,53.43,384,3,25,4,LOW,0,1
MARRIED,Oregon,0,5,1000,0,5,0,65073,F,Transportation,700,West,1,1000,No,7,1,32,53.27,5691,1,5640,3,MEDIUM,1,1
SINGLE,Arizona,0,2,250,750,2,0,61018,F,IT,700,Southwest,1,250,No,9,1,35,53.12,1078,3,808,2,HIGH,1,1
MARRIED,New York,0,4,1250,750,6,1,64478,F,Construction and Trades,700,NorthEast,1,1250,No,1,3,57,53.05,107,3,25,2,MEDIUM,1,1
SINGLE,Michigan,0,3,444,750,3,0,60797,M,IT,1000,Midwest,1,444,No,13,3,24,52.92,138,1,25,2,HIGH,1,1
MARRIED,New York,0,3,1000,0,3,0,58960,M,Transportation,1000,NorthEast,1,1000,No,1,1,24,53.07,0,1,25,1,HIGH,1,1
SINGLE,Illinois,0,1,300,0,1,0,65739,M,Healthcare,1000,Midwest,1,300,No,0,1,27,53.06,0,0,25,0,HIGH,1,1
SINGLE,California,0,1,150,660,1,0,59753,M,IT,1000,West,1,150,Yes,1,1,30,53.78,455,2,25,4,HIGH,1,1
DIVORCED,Michigan,0,1,3500,2350,1,0,65624,M,IT,1000,Midwest,1,3500,Yes,3,1,30,54.9,1166,1,25,5,HIGH,1,1
DIVORCED,California,0,1,3000,0,1,1,70579,F,IT,1000,West,1,3000,No,0,1,24,53.06,0,1,25,0,HIGH,1,1
SINGLE,California,0,3,0,0,3,0,58863,M,IT,1000,West,0,0,No,0,1,28,53.06,0,1,25,0,LOW,0,0
SINGLE,California,0,3,500,700,3,0,59915,M,IT,1000,West,1,500,Yes,0,1,24,53.49,504,3,140,4,HIGH,1,1
MARRIED,Minnesota,0,3,1000,700,3,0,62525,M,IT,1000,West,1,1000,Yes,6,1,24,53.41,343,3,25,4,HIGH,1,1
SINGLE,Wisconsin,0,3,0,0,3,1,59756,M,IT,1000,Midwest,0,0,No,1,1,21,53.07,0,1,25,1,LOW,0,0
MARRIED,Michigan,0,5,1243,1250,5,1,67204,F,IT,1000,Midwest,2,200,No,4,1,28,53.94,8834,3,8190,4,HIGH,2,1
SINGLE,District of Columbia,0,3,0,750,3,0,70661,M,IT,1000,NorthEast,0,0,No,9,1,22,53.01,211,3,25,2,MEDIUM,0,1
DIVORCED,Michigan,0,1,4000,3750,1,1,65658,F,IT,1000,Midwest,1,500,Yes,9,1,40,56.27,1095,1,50,6,HIGH,1,1
MARRIED,District of Columbia,0,1,700,0,1,0,64018,M,Customer Service,700,NorthEast,1,700,No,0,1,39,53.06,0,1,25,0,HIGH,1,1
SINGLE,Oregon,0,3,0,450,3,0,60250,M,IT,1000,West,0,0,Yes,7,1,28,53.35,144,1,25,3,LOW,0,1
MARRIED,Michigan,0,3,920,500,3,0,58881,M,IT,1000,Midwest,1,920,Yes,1,1,29,53.43,255,2,25,4,HIGH,1,1
DIVORCED,Illinois,4422,1,4000,5600,1,1,70980,F,Administrative and Clerical,1000,Midwest,1,2000,No,1,1,37,53.11,4617,4,25,2,HIGH,1,1
SINGLE,New York,0,1,0,550,1,0,61197,F,IT,700,NorthEast,0,0,Yes,2,1,35,53.55,0,2,25,4,MEDIUM,0,0
SINGLE,New York,0,2,0,0,0,0,61102,M,IT,700,NorthEast,0,0,No,1,1,32,53.07,0,0,25,1,MEDIUM,0,0
MARRIED,California,0,3,700,250,3,0,64412,M,Administrative and Clerical,700,West,1,700,Yes,6,1,34,53.73,164,2,25,4,HIGH,1,1
SINGLE,Michigan,0,3,0,700,3,0,67323,M,IT,1000,Midwest,0,0,No,17,3,25,52.88,141,1,25,2,MEDIUM,0,1
SINGLE,Florida,0,1,0,0,1,0,63469,M,IT,700,South,0,0,No,0,1,31,53.06,0,1,25,0,MEDIUM,0,0
SINGLE,Michigan,0,3,0,750,3,1,70855,M,IT,1000,Midwest,0,0,Yes,2,1,24,53.3,140,3,25,3,LOW,0,1
SINGLE,New York,0,3,0,0,3,0,58023,M,IT,1000,NorthEast,0,0,No,3,1,21,53.32,0,1,25,3,LOW,0,0
SINGLE,New York,0,3,0,250,3,0,66465,M,IT,1000,NorthEast,0,0,No,1,1,23,49.98,299,2,25,2,MEDIUM,0,1
SINGLE,District of Columbia,0,3,0,250,3,0,60794,M,IT,600,NorthEast,0,0,Yes,2,1,33,53.24,224,2,25,3,LOW,0,1
DIVORCED,Michigan,0,3,3500,4101,3,1,55850,M,Undefined,1500,Midwest,1,1,Yes,2,1,35,54.62,1961,1,25,5,MEDIUM,1,1
MARRIED,California,0,1,1265,1400,1,1,68179,M,IT,900,West,1,1265,Yes,16,1,33,53.95,1190,1,25,4,HIGH,1,1
SINGLE,New York,0,2,0,4309,0,1,69702,M,Education,800,NorthEast,0,1959,No,4,1,49,53.01,1828,1,1321,2,MEDIUM,0,1
DIVORCED,New York,0,1,4000,2300,1,1,61763,M,Undefined,500,NorthEast,1,600,No,2,1,40,53.57,9155,1,8097,4,HIGH,1,1
DIVORCED,Utah,0,2,3860,0,2,0,84528,M,Transportation,2500,Southwest,1,3860,No,0,5,39,53.06,0,0,25,0,VERY HIGH,1,1
DIVORCED,Nevada,0,2,2000,0,2,1,71613,F,Transportation,1500,Southwest,1,2000,No,1,1,36,53.07,0,1,25,1,HIGH,1,1
DIVORCED,Nevada,0,1,4270,6300,1,1,69215,F,IT,1500,Southwest,1,3150,No,8,1,37,53.45,898,4,25,4,HIGH,1,1
MARRIED,Michigan,0,3,700,750,3,1,70808,M,IT,1500,Midwest,1,700,Yes,2,1,23,53.15,0,3,25,2,MEDIUM,1,1
WIDOWED,New York,105867,4,10000,30200,3,0,66900,M,IT,800,NorthEast,1,7600,Yes,3,1,56,55.12,106359,5,25,5,HIGH,1,1
SINGLE,California,0,3,350,0,3,0,68001,M,Construction and Trades,1500,West,1,350,No,1,1,32,53.06,0,0,25,0,HIGH,1,1
MARRIED,New York,0,3,1400,0,3,0,68105,M,Healthcare,800,NorthEast,1,1400,No,0,1,46,53.06,0,1,25,0,HIGH,1,1
MARRIED,Oregon,0,3,1000,1200,3,0,58206,M,Administrative and Clerical,1500,West,1,400,No,7,2,22,53.21,543,3,534,3,HIGH,1,1
MARRIED,Florida,0,1,898,0,1,0,58926,M,Customer Service,800,South,1,898,No,2,1,46,53.13,0,0,25,2,HIGH,1,1
MARRIED,Michigan,0,2,1200,2550,1,1,71347,F,Undefined,1500,Midwest,1,750,No,9,1,40,53.34,255,3,25,3,HIGH,1,1
DIVORCED,New York,0,1,4000,5000,1,0,65513,F,Administrative and Clerical,1500,NorthEast,1,1000,Yes,2,1,32,55.18,2167,4,177,5,HIGH,1,1
DIVORCED,New York,0,1,4500,10300,1,0,60259,F,Undefined,1500,NorthEast,1,1700,No,3,1,36,55.3,478,4,197,5,HIGH,1,1
MARRIED,New York,0,5,1100,0,5,1,70599,F,IT,1500,NorthEast,1,1100,No,0,1,23,53.06,0,0,25,0,MEDIUM,1,1
DIVORCED,New York,0,4,4000,5200,4,1,64095,F,Construction and Trades,1000,NorthEast,1,1200,No,16,3,35,53.11,1014,4,1000,2,MEDIUM,1,1
SINGLE,New York,0,4,300,550,3,1,64624,M,IT,1000,NorthEast,1,300,Yes,4,9,24,53.44,163,2,25,4,MEDIUM,1,1
SINGLE,District of Columbia,0,3,0,0,3,0,62196,M,IT,1000,NorthEast,0,0,No,2,1,22,53.13,213,0,25,2,LOW,0,1
MARRIED,New York,0,1,1700,2450,1,1,69003,F,Undefined,1000,NorthEast,1,650,Yes,4,1,28,53.03,146,1,25,2,HIGH,1,1
MARRIED,Florida,0,3,700,1050,3,0,60700,M,Customer Service,1000,South,1,700,Yes,4,1,26,53.55,276,3,25,4,HIGH,1,1
MARRIED,New York,0,1,5000,5500,1,0,48488,F,IT,3500,NorthEast,1,1000,No,3,1,36,53.29,1183,4,25,3,HIGH,1,1
SINGLE,New York,0,3,0,0,3,0,67232,M,IT,700,NorthEast,0,0,No,0,1,31,53.14,0,0,25,2,MEDIUM,0,0
MARRIED,California,0,1,722,0,1,1,59400,F,Undefined,700,West,1,722,No,9,1,40,53.43,196,1,187,4,HIGH,1,1
SINGLE,California,0,3,500,450,3,0,62715,M,IT,1000,West,1,500,No,18,1,27,53.03,611,2,25,2,HIGH,1,1
SINGLE,California,0,3,0,0,3,0,64301,M,IT,700,West,0,0,No,0,1,43,53.06,0,1,25,0,MEDIUM,0,0
MARRIED,District of Columbia,0,1,1800,0,1,1,56723,F,Undefined,1500,NorthEast,1,1800,No,0,1,58,53.06,0,0,25,0,HIGH,1,1
MARRIED,District of Columbia,0,1,1000,600,1,1,65012,M,Undefined,1000,NorthEast,1,1000,No,4,4,32,54.16,407,4,25,5,HIGH,1,1
MARRIED,New York,0,1,1000,1800,1,1,72022,M,Administrative and Clerical,1500,NorthEast,1,1000,No,1,1,31,53.54,878,3,25,4,HIGH,1,1
MARRIED,New York,0,3,1730,3056,3,1,71703,M,Customer Service,1500,NorthEast,1,778,Yes,2,1,23,53.89,9941,1,9403,4,MEDIUM,1,1
MARRIED,New York,0,3,1500,0,3,1,57384,M,Undefined,1500,NorthEast,1,1500,No,0,1,33,53.06,0,1,25,0,MEDIUM,1,1
MARRIED,California,0,1,1500,3025,1,1,66675,M,Customer Service,800,West,1,675,No,3,1,49,54.32,2858,1,2774,5,HIGH,1,1
MARRIED,Michigan,0,1,750,0,1,1,61493,F,Undefined,700,Midwest,1,750,No,12,1,50,53.17,865,1,25,2,HIGH,1,1
WIDOWED,California,113,1,8000,1001,1,1,45773,M,Healthcare,5000,West,1,8000,No,14,1,60,53.26,7295,3,421,3,MEDIUM,1,1
DIVORCED,District of Columbia,0,5,3500,3800,5,0,63453,F,Undefined,1000,NorthEast,1,800,Yes,3,1,30,54.36,1278,1,25,5,MEDIUM,1,1
DIVORCED,New York,0,3,3000,2700,3,0,67955,M,Undefined,1000,NorthEast,1,300,No,12,1,25,53.52,459,1,451,4,HIGH,1,1
SINGLE,New York,0,3,0,700,3,1,68600,M,IT,700,NorthEast,0,0,Yes,2,1,41,53.09,0,3,25,1,LOW,0,0
DIVORCED,New York,0,4,2400,2700,6,1,62249,M,IT,1000,NorthEast,1,900,Yes,4,2,57,53.97,1115,1,25,5,MEDIUM,1,1
SINGLE,Nevada,0,3,0,540,3,0,62246,M,IT,700,Southwest,0,0,Yes,16,1,31,53.85,246,2,25,4,MEDIUM,0,1
MARRIED,Illinois,0,1,7000,0,1,1,75951,M,Undefined,3500,Midwest,1,7000,No,0,1,46,53.06,0,1,25,0,HIGH,1,1
SINGLE,California,0,3,0,0,3,0,60615,M,Healthcare,1000,West,0,0,No,3,1,21,53.06,0,0,25,0,LOW,0,0
SINGLE,Illinois,0,3,0,600,3,0,61193,M,IT,1000,Midwest,0,0,No,5,3,27,53.05,0,2,25,2,LOW,0,0
SINGLE,Wisconsin,0,3,0,0,3,0,64281,M,IT,700,Midwest,0,0,No,0,1,34,53.06,0,0,25,0,MEDIUM,0,0
MARRIED,New York,0,4,1000,0,3,0,59205,M,Customer Service,700,NorthEast,1,1000,No,0,1,42,53.06,0,0,25,0,HIGH,1,1
MARRIED,New York,0,3,1200,251,3,0,63463,M,IT,1000,NorthEast,1,1200,No,14,1,23,53.29,809,2,801,3,HIGH,1,1
SINGLE,Nevada,0,2,250,0,2,1,65615,M,IT,1000,Southwest,1,250,No,0,1,28,53.06,0,1,25,0,MEDIUM,1,1
DIVORCED,Michigan,0,1,4000,4590,1,0,58699,F,Undefined,1000,Midwest,1,4000,No,3,1,44,55.73,984,1,374,6,HIGH,1,1
MARRIED,California,0,1,5000,0,1,1,45152,M,IT,3500,West,1,5000,No,1,6,31,53.19,0,1,59,3,MEDIUM,1,1
MARRIED,Mississippi,0,3,700,0,3,0,67843,M,Customer Service,1000,South,1,700,No,0,1,21,53.06,0,0,25,0,HIGH,1,1
SINGLE,New York,0,3,400,0,3,0,66768,M,Education,1000,NorthEast,1,400,No,2,1,26,53.07,0,1,25,1,HIGH,1,1
MARRIED,New York,0,5,700,300,5,0,58172,F,Undefined,1000,NorthEast,1,700,No,0,1,20,53.06,0,2,25,0,MEDIUM,1,1
MARRIED,California,0,1,1600,0,1,1,65110,F,Undefined,1000,West,1,1600,No,1,1,46,53.05,0,1,25,2,HIGH,1,1
DIVORCED,New York,0,4,2000,0,4,1,59290,M,IT,1000,NorthEast,1,2000,No,2,4,50,53.09,1098,1,25,1,MEDIUM,1,1
SINGLE,California,0,3,200,0,3,0,68927,M,IT,700,West,1,200,No,0,4,41,53.06,0,1,25,0,HIGH,1,1
SINGLE,New York,0,3,500,0,3,1,66743,M,IT,700,NorthEast,1,500,No,0,4,40,53.37,0,0,25,3,MEDIUM,1,1
DIVORCED,New York,0,1,4180,8300,1,0,92837,M,Administrative and Clerical,3500,NorthEast,1,2300,Yes,1,4,37,54.31,748,4,25,5,VERY HIGH,1,1
SINGLE,New York,0,1,560,0,1,0,67216,M,IT,700,NorthEast,1,560,No,1,4,45,53.08,0,0,25,1,HIGH,1,1
MARRIED,Minnesota,0,3,1000,600,3,0,69392,M,IT,1000,West,1,1000,Yes,11,1,18,53.2,0,2,25,3,HIGH,1,1
MARRIED,Michigan,0,5,1559,1000,5,1,72436,F,Construction and Trades,1500,Midwest,1,1559,No,2,1,27,54.43,373,3,130,5,MEDIUM,1,1
SINGLE,New Mexico,0,3,0,251,3,0,65998,M,IT,1000,Southwest,0,0,No,4,1,28,53.69,0,2,25,4,MEDIUM,0,0
SINGLE,New York,0,3,0,250,3,0,68537,M,IT,1000,NorthEast,0,0,No,18,1,26,53.21,167,2,128,3,MEDIUM,0,1
DIVORCED,Nevada,0,1,3000,1700,1,1,59544,F,IT,1000,Southwest,1,3000,Yes,4,1,36,54.94,1218,3,25,5,MEDIUM,1,1
SINGLE,California,0,3,150,700,3,0,68143,M,IT,1000,West,1,150,Yes,4,6,27,53.62,215,3,25,4,HIGH,1,1
SINGLE,Ohio,0,3,0,250,3,0,70589,M,IT,1000,Midwest,0,0,Yes,1,3,28,53.53,202,2,25,4,MEDIUM,0,1
MARRIED,North Carolina,0,4,1400,900,6,1,60517,M,Construction and Trades,700,South,1,250,No,4,1,42,53.43,1201,3,1064,4,MEDIUM,1,1
SINGLE,California,0,3,0,0,3,1,61208,M,IT,1000,West,0,0,No,1,3,23,53.17,0,1,25,2,LOW,0,0
MARRIED,California,0,1,10000,7000,1,1,101592,F,Healthcare,4000,West,1,10000,Yes,4,2,34,56.64,5543,7,25,6,VERY HIGH,1,1
SINGLE,New York,0,3,250,0,3,0,59605,M,IT,1000,NorthEast,1,250,No,2,1,22,53.19,0,1,25,3,HIGH,1,1
MARRIED,Michigan,0,1,1771,850,1,1,74437,F,Undefined,1500,Midwest,1,1771,No,18,1,30,53.48,11318,3,10342,4,HIGH,1,1
DIVORCED,New York,0,5,2000,540,5,0,63340,F,IT,1500,NorthEast,1,2000,Yes,1,1,23,53.53,282,2,25,4,MEDIUM,1,1
DIVORCED,Michigan,0,3,2486,2000,3,1,67365,M,Undefined,1500,Midwest,1,2486,No,4,3,26,53.23,6215,1,6165,3,MEDIUM,1,1
MARRIED,Colorado,0,1,1200,500,1,0,73525,M,IT,1500,West,1,1200,No,3,3,25,53.19,333,2,25,3,HIGH,1,1
SINGLE,Florida,0,3,0,0,3,0,62630,M,IT,1000,South,0,0,No,0,1,28,53.06,0,1,25,0,LOW,0,0
MARRIED,District of Columbia,0,1,1500,0,1,0,61672,M,Undefined,1500,NorthEast,1,1500,No,3,3,31,41.87,560,1,25,2,HIGH,1,1
SINGLE,Michigan,0,3,250,0,3,0,57202,M,Customer Service,1000,Midwest,1,250,No,2,1,23,53.07,0,0,25,1,HIGH,1,1
SINGLE,New Mexico,0,1,0,500,1,0,65627,M,IT,1000,Southwest,0,0,No,4,1,25,53.0,740,2,725,2,MEDIUM,0,1
MARRIED,California,0,5,1000,500,5,1,65382,F,IT,1000,West,1,1000,Yes,4,1,30,53.27,0,2,25,3,MEDIUM,1,1
MARRIED,California,0,3,700,700,3,0,61912,M,IT,1000,West,1,700,Yes,3,1,23,53.55,235,3,25,4,HIGH,1,1
MARRIED,District of Columbia,0,3,1081,250,3,1,66596,M,Undefined,1000,NorthEast,1,1081,No,12,1,22,53.61,0,2,25,4,MEDIUM,1,1
SINGLE,California,0,3,600,800,3,0,73500,M,Administrative and Clerical,1500,West,1,600,Yes,7,1,22,53.55,137,3,25,4,HIGH,1,1
SINGLE,District of Columbia,0,3,400,0,3,1,67248,M,IT,1000,NorthEast,1,400,No,0,1,22,53.06,0,1,25,0,MEDIUM,1,1
MARRIED,Florida,0,1,700,0,1,1,62871,F,Finance,700,South,1,700,No,0,1,34,53.07,0,2,25,1,HIGH,1,1
MARRIED,Michigan,0,1,5000,800,1,0,56342,M,Administrative and Clerical,3500,Midwest,1,5000,No,0,1,38,53.06,0,3,25,0,HIGH,1,1
SINGLE,California,0,1,0,16173,1,0,58665,M,Undefined,1600,West,0,5000,Yes,2,0,45,54.23,4351,5,246,5,MEDIUM,0,1
MARRIED,Minnesota,0,5,12000,7000,5,1,59785,F,Administrative and Clerical,500,West,2,12000,Yes,2,0,42,52.91,9125,1,71,2,HIGH,2,1
DIVORCED,New York,0,4,0,0,3,1,71145,F,Undefined,2000,NorthEast,0,3754,No,15,0,43,53.08,1431,1,25,1,LOW,0,1
DIVORCED,California,0,1,4000,0,1,1,70052,F,Undefined,1200,West,2,4000,No,5,3,54,53.12,1303,1,768,2,VERY HIGH,2,1
MARRIED,Michigan,0,1,1200,0,1,0,67480,M,IT,1500,Midwest,1,1200,No,0,1,36,53.06,0,1,25,0,HIGH,1,1
SINGLE,Florida,0,3,150,0,3,0,67197,M,IT,1000,South,1,150,No,1,1,25,53.09,0,1,28,1,HIGH,1,1
MARRIED,California,0,1,754,0,1,0,65511,M,Customer Service,700,West,1,754,No,2,1,31,53.07,0,0,25,1,HIGH,1,1
SINGLE,New York,0,3,250,0,3,0,61835,M,Customer Service,1000,NorthEast,1,250,No,0,1,22,53.06,0,0,25,0,HIGH,1,1
SINGLE,Michigan,0,3,310,0,3,0,58128,M,Construction and Trades,1000,Midwest,2,310,No,0,1,30,53.06,0,0,25,0,VERY HIGH,2,1
MARRIED,California,0,1,1260,0,1,1,60386,M,Undefined,1200,West,1,1260,No,4,1,82,53.08,564,1,55,1,HIGH,1,1
DIVORCED,California,0,1,3000,0,1,1,62964,F,IT,1000,West,1,3000,No,1,1,33,53.81,0,1,25,4,HIGH,1,1
MARRIED,New York,0,1,10500,0,1,1,89845,M,IT,4000,NorthEast,1,10500,No,1,1,42,53.08,0,1,25,1,VERY HIGH,1,1
SINGLE,Minnesota,0,3,450,0,3,0,59996,M,Healthcare,1000,West,1,450,No,0,1,26,53.06,0,0,25,0,HIGH,1,1
MARRIED,New York,0,4,1500,1400,3,1,68310,M,Undefined,1000,NorthEast,1,1500,Yes,3,1,49,53.55,450,3,25,4,HIGH,1,1
DIVORCED,Michigan,0,1,3000,3200,1,1,68743,F,Undefined,1000,Midwest,1,800,Yes,2,1,40,53.28,2871,1,1917,3,HIGH,1,1
SINGLE,Nevada,0,3,150,750,3,0,58692,M,IT,1000,Southwest,1,150,No,5,3,22,53.09,1324,3,1228,1,HIGH,1,1
SINGLE,New York,0,3,450,0,3,1,65019,M,Customer Service,700,NorthEast,1,450,No,2,1,32,53.08,0,0,60,1,MEDIUM,1,1
DIVORCED,Ohio,0,2,4000,0,2,0,60688,M,Healthcare,1000,Midwest,1,4000,No,0,1,73,53.06,0,0,25,0,HIGH,1,1
MARRIED,California,0,3,1050,800,3,1,70059,M,Undefined,1000,West,1,1050,Yes,2,2,36,54.85,355,3,25,5,MEDIUM,1,1
MARRIED,California,0,4,780,850,4,1,60606,M,Undefined,800,West,1,780,No,12,1,65,53.05,286,3,154,2,MEDIUM,1,1
MARRIED,Florida,0,1,1633,1200,1,1,65601,F,Undefined,1000,South,1,1633,Yes,10,2,32,53.79,251,2,25,4,HIGH,1,1
SINGLE,New York,0,3,0,0,3,1,71680,M,IT,1000,NorthEast,0,0,No,0,1,25,53.06,0,1,25,0,LOW,0,0
SINGLE,Michigan,0,2,0,0,0,1,62943,M,Administrative and Clerical,2500,Midwest,0,0,No,3,4,35,53.12,270,0,25,2,MEDIUM,0,1
SINGLE,Michigan,0,2,0,0,0,0,59281,M,Administrative and Clerical,1500,Midwest,0,0,No,0,4,22,53.06,0,0,25,0,MEDIUM,0,0
DIVORCED,California,0,4,2000,0,3,1,60492,M,Transportation,1500,West,1,2000,No,7,1,48,53.8,0,1,25,4,MEDIUM,1,1
SINGLE,New York,0,3,500,600,3,0,62204,M,IT,1000,NorthEast,1,500,No,3,2,22,52.98,217,2,205,2,HIGH,1,1
DIVORCED,Minnesota,0,4,2000,2000,1,0,64419,M,Undefined,1000,West,1,2000,Yes,4,1,40,54.51,881,1,163,5,VERY HIGH,1,1
MARRIED,Oregon,0,1,5000,0,1,0,88816,F,Administrative and Clerical,3500,West,1,5000,No,0,1,43,53.06,0,0,25,0,VERY HIGH,1,1
MARRIED,North Carolina,0,3,1800,1800,3,1,61498,M,IT,1000,South,1,1800,Yes,1,1,23,53.58,1752,3,1275,4,MEDIUM,1,1
SINGLE,New York,0,3,0,700,3,0,60936,M,IT,1000,NorthEast,0,0,No,7,1,21,53.04,0,3,25,2,LOW,0,0
DIVORCED,Minnesota,1078,1,2684,6000,1,0,63251,F,IT,1000,West,1,600,Yes,3,2,42,53.08,1393,4,25,1,HIGH,1,1
SINGLE,New York,0,3,0,300,3,0,69285,M,IT,1000,NorthEast,0,0,No,2,6,23,53.3,157,2,25,3,MEDIUM,0,1
MARRIED,New York,0,1,1200,700,1,0,66193,F,IT,700,NorthEast,1,1200,Yes,3,1,48,53.18,243,3,31,3,HIGH,1,1
DIVORCED,California,0,1,3000,3100,1,1,68414,F,Creative Media,1000,West,1,900,Yes,3,7,59,55.11,918,1,86,5,HIGH,1,1
SINGLE,California,0,3,220,0,3,0,62992,M,Healthcare,1000,West,1,220,No,0,1,21,53.06,0,0,25,0,HIGH,1,1
SINGLE,California,0,3,0,0,3,0,62002,M,IT,1000,West,0,0,No,11,1,20,53.7,0,1,25,4,LOW,0,0
